academic_plan_id;academic_subplan;academic_plan_requirement_group;academic_plan_requirement_desc;min_units_per_req;course_id;course_abr;course_descrip
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;032341;ST;Intro Stat Programming- R
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;020229;ST;Intro Stat Comp & Data Mgmt
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;;;Introduction to Data Science
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;;;Statistical Data Science Elect
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;;;Advanced Data Sci. Electives
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;033261;DSA;Explore Data Analysis Big Data
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;;;Data Science Electives
17STBS;17STBSDS;031688;Data Sci. & Statistical Comp.;0;033258;DSA;Intro to R/Python for Data Sci
17STBS;17STBSDS;031689;Statistics;0;020196;ST;Intro to Statistic
17STBS;17STBSDS;031689;Statistics;0;020204;ST;Intro Stat II
17STBS;17STBSDS;031689;Statistics;0;020221;ST;Intro Math Stat I
17STBS;17STBSDS;031689;Statistics;0;020223;ST;Intro Math Stat II
17STBS;17STBSDS;031689;Statistics;0;020225;ST;Intro to Regression Analysis
17STBS;17STBSDS;031689;Statistics;0;020226;ST;Intro Exper Design
17STBS;17STBSDS;031689;Statistics;0;020227;ST;Intro Survey Sampling
17STBS;17STBSDS;031689;Statistics;0;;;ST Elective 400 level
17STBS;17STBSDS;031690;Advised Electives;0;;;Advised Electives
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;018981;PY;Physics Engr I
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17STBS;17STBSDS;031691;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
17STBS;17STBSDS;031692;Free Electives;6;004339;CSC;Intro Comp - Java
17STBS;17STBSDS;031692;Free Electives;6;005161;E;Computing Environ
17STBS;17STBSDS;031692;Free Electives;6;004362;CSC;SW Development Fundamentals
17STBS;NOSUBPLAN;027495;Orientation;0;005161;E;Computing Environ
17STBS;NOSUBPLAN;024321;Communication & Advanced Writi;0;019869;COM;Public Speaking
17STBS;NOSUBPLAN;024321;Communication & Advanced Writi;0;008564;ENG;Commun Engr & Tech
17STBS;NOSUBPLAN;024321;Communication & Advanced Writi;0;008359;ENG;Acad Writing Rsch
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;013594;MA;Calculus I
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;013653;MA;Calculus II
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;013658;MA;Calculus III
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;013671;MA;Found Advance Math
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;013712;MA;Intro Lin Algebra
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;002238;BIO;Bio Modern World
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;001626;BIO;Bio Mod World Lab
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;018965;PY;Conceptual Physics
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;003237;CH;Chem Molecular Sci
17STBS;NOSUBPLAN;027774;Mathematics & Sciences;0;003266;CH;Gen Chem Lab
17STBS;NOSUBPLAN;027773;Computer Sci/Statistical Comp.;0;032342;CSC;Intro Comp - Java
17STBS;NOSUBPLAN;027773;Computer Sci/Statistical Comp.;0;032221;ST;Intro Stat Programming- SAS
17STBS;NOSUBPLAN;027773;Computer Sci/Statistical Comp.;0;032341;ST;Intro Stat Programming- R
17STBS;NOSUBPLAN;027773;Computer Sci/Statistical Comp.;0;020229;ST;Intro Stat Comp & Data Mgmt
17STBS;NOSUBPLAN;027773;Computer Sci/Statistical Comp.;0;;;Computational Statistics
17STBS;NOSUBPLAN;027772;Statistics;0;020196;ST;Prob & Stat-Engr
17STBS;NOSUBPLAN;027772;Statistics;0;020204;ST;Intro Stat II
17STBS;NOSUBPLAN;027772;Statistics;0;020221;ST;Intro Math Stat I
17STBS;NOSUBPLAN;027772;Statistics;0;020223;ST;Intro Math Stat II
17STBS;NOSUBPLAN;027772;Statistics;0;020225;ST;Intro to Regression Analysis
17STBS;NOSUBPLAN;027772;Statistics;0;020226;ST;Intro Exper Design
17STBS;NOSUBPLAN;027772;Statistics;0;020227;ST;Intro Survey Sampling
17STBS;NOSUBPLAN;027772;Statistics;0;;;ST Elective 400 level
17STBS;NOSUBPLAN;027775;Advised Electives;0;;;Advised Electives
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;;;Humanities Elective
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;018981;PY;Physics Engr I
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17STBS;NOSUBPLAN;029876;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
17STBS;NOSUBPLAN;027496;Free Electives;9;005161;E;Computing Environ
17STBS;NOSUBPLAN;027496;Free Electives;9;004362;CSC;SW Development Fundamentals
17STBS;NOSUBPLAN;027496;Free Electives;9;032846;CSC;SW Development Fundamentals La
17STBS;NOSUBPLAN;027496;Free Electives;9;005153;E;Intro Engineering
17STBS;NOSUBPLAN;027496;Free Electives;9;019002;PY;Physics Engr I Lab
17STBS;NOSUBPLAN;027496;Free Electives;9;004367;CSC;Discrete Math
17ZOOBS;17ZOOAZBS;031288;Orientation;0;;;LSC 103 or ENV 100
17ZOOBS;17ZOOAZBS;031289;Communication;0;008564;ENG;Commun Engr & Tech
17ZOOBS;17ZOOAZBS;031289;Communication;0;019869;COM;Public Speaking
17ZOOBS;17ZOOAZBS;031661;Math & Statistical Sciences;0;020196;ST;Intro to Statistic
17ZOOBS;17ZOOAZBS;031661;Math & Statistical Sciences;0;013594;MA;Calculus I
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;LSC 101 or ENV 101
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;000447;BIO;Intro Bio Ecol/Div
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;000449;BIO;Intro Bio Cell/Mol
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;022705;ZO;Animal Anat Phys
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;Ecology
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;003237;CH;Chem Molecular Sci
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;003266;CH;Gen Chem Lab
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;CH 220 or CH 221
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;024015;CH;Org CH I Lab
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;018965;PY;Conceptual Physics
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;App Conservation & Nat Res Mgt
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;Human Dimensions
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;Environmental Science & MEAS
17ZOOBS;17ZOOAZBS;031662;Natural Sciences;0;;;Core Electives
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;;;Zoology Electives
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;;;Natural History Electives
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;032442;BIO;Science of Dinosaurs
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;019006;PY;Physics Egr II
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;013653;MA;Calculus II
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;013658;MA;Calculus III
17ZOOBS;17ZOOAZBS;031663;Major Electives;0;;;Experiential Learning Elective
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;;;Humanities Elective
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;;;Interdisc Perspectives
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;018981;PY;Physics Engr I
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17ZOOBS;17ZOOAZBS;031665;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
17ZOOBS;17ZOOAZBS;031660;Free Electives;6;004339;CSC;Intro Comp - Java
17ZOOBS;17ZOOAZBS;031660;Free Electives;6;005161;E;Computing Environ
17ZOOBS;17ZOOAZBS;031660;Free Electives;6;004362;CSC;SW Development Fundamentals
17ZOOBS;NOSUBPLAN;031288;Orientation;0;;;LSC 103 or ENV 100
17ZOOBS;NOSUBPLAN;031289;Communication;0;008564;ENG;Commun Engr & Tech
17ZOOBS;NOSUBPLAN;031289;Communication;0;019869;COM;Public Speaking
17ZOOBS;NOSUBPLAN;031290;Math & Statistical Sciences;0;020196;ST;Intro to Statistic
17ZOOBS;NOSUBPLAN;031290;Math & Statistical Sciences;0;013594;MA;Calculus I
17ZOOBS;NOSUBPLAN;031290;Math & Statistical Sciences;0;013653;MA;Calculus II
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;;;LSC 101 or ENV 101
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;000447;BIO;Intro Bio Ecol/Div
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;000449;BIO;Intro Bio Cell/Mol
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;022705;ZO;Animal Anat Phys
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;;;Ecology
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;003237;CH;Chem Molecular Sci
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;003266;CH;Gen Chem Lab
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;003279;CH;Chem-A Quanti Sci
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;003282;CH;Quant Chem Lab
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;003292;CH;Org Chem I
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;024015;CH;Org CH I Lab
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;003297;CH;Org Chem II
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;024016;CH;Org Chem II Lab
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;011014;GN;Princ of Genetics
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;018981;PY;Physics Engr I
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;019002;PY;Physics Engr I Lab
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;019006;PY;Physics Egr II
17ZOOBS;NOSUBPLAN;031291;Natural Sciences;0;019026;PY;Physics Engr II Lab
17ZOOBS;NOSUBPLAN;031292;Major Electives;0;;;Zoology Electives
17ZOOBS;NOSUBPLAN;031292;Major Electives;0;;;Natural History Electives
17ZOOBS;NOSUBPLAN;031292;Major Electives;0;032442;BIO;Science of Dinosaurs
17ZOOBS;NOSUBPLAN;031292;Major Electives;0;013658;MA;Calculus III
17ZOOBS;NOSUBPLAN;031292;Major Electives;0;013712;MA;Intro Lin Algebra
17ZOOBS;NOSUBPLAN;031292;Major Electives;0;;;Experiential Learning Elective
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;;;Humanities Elective
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;;;Interdisc Perspectives
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;025010;GEP;GEP Elective
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
17ZOOBS;NOSUBPLAN;029877;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
17ZOOBS;NOSUBPLAN;031659;Free Electives;9;004339;CSC;Intro Comp - Java
17ZOOBS;NOSUBPLAN;031659;Free Electives;9;005161;E;Computing Environ
17ZOOBS;NOSUBPLAN;031659;Free Electives;9;004362;CSC;SW Development Fundamentals
17ZOOBS;NOSUBPLAN;031659;Free Electives;9;032846;CSC;SW Development Fundamentals La
17ZOOBS;NOSUBPLAN;031659;Free Electives;9;005153;E;Intro Engineering
12ADNB;NOSUBPLAN;027210;Writing;0;008359;ENG;Acad Writing Rsch
12ADNB;NOSUBPLAN;027210;Writing;0;;;Advanced Writing
12ADNB;NOSUBPLAN;027207;Mathematical Science;0;013609;MA;Precalc Alg & Trig
12ADNB;NOSUBPLAN;027908;Design Studios;0;004828;D;Design Inquiry I
12ADNB;NOSUBPLAN;027908;Design Studios;0;031354;D;First Year Studio I
12ADNB;NOSUBPLAN;027908;Design Studios;0;031353;D;First Year Studio II
12ADNB;NOSUBPLAN;027908;Design Studios;0;004907;ADN;Des Stud Art & Des
12ADNB;NOSUBPLAN;027908;Design Studios;0;032947;ADN;Art + Design Soph Studio
12ADNB;NOSUBPLAN;027908;Design Studios;0;;;Design Studios V-VIII
12ADNB;NOSUBPLAN;027557;Design Cores;0;004912;ADN;Digital Imaging I
12ADNB;NOSUBPLAN;027557;Design Cores;0;004931;ADN;Drawing I
12ADNB;NOSUBPLAN;027557;Design Cores;0;;;Digital Media Elective
12ADNB;NOSUBPLAN;027557;Design Cores;0;;;ADN 481/Drawing Elective
12ADNB;NOSUBPLAN;027557;Design Cores;0;;;Art History or Design History
12ADNB;NOSUBPLAN;027557;Design Cores;0;005002;ADN;Cont Issues Art/DN
12ADNB;NOSUBPLAN;027557;Design Cores;0;031556;ADN;ADN Senior Lecture
12ADNB;NOSUBPLAN;027557;Design Cores;0;;;Design Advised Core
12ADNB;NOSUBPLAN;028157;International Experience;6;;;International Experience
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;013594;MA;Calculus I
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
12ADNB;NOSUBPLAN;029964;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12ADNB;NOSUBPLAN;027559;Free Electives;0;004339;CSC;Intro Comp - Java
12ARCB;NOSUBPLAN;013205;Studios;0;000987;ARC;Prof Arch Studio I
12ARCB;NOSUBPLAN;013205;Studios;0;000988;ARC;Prof Arc Studio II
12ARCB;NOSUBPLAN;030694;Support Courses;0;001008;ARC;Practice of Arch
12ARCB;NOSUBPLAN;030694;Support Courses;0;001039;ARC;Project Prep Sem
12ARCB;NOSUBPLAN;030694;Support Courses;0;033387;ARC;Arch Design Development
12ARCB;NOSUBPLAN;030695;Electives;9;;;Electives
12DSBA;12DSBUS;013388;Writing and Speaking;0;008359;ENG;Acad Writing Rsch
12DSBA;12DSBUS;013388;Writing and Speaking;0;019869;COM;Public Speaking
12DSBA;12DSBUS;013388;Writing and Speaking;0;;;Advanced Writing
12DSBA;12DSBUS;027903;Mathematical Sciences;0;013609;MA;Precalc Alg & Trig
12DSBA;12DSBUS;013389;Humanities and World Languages;0;011459;HI;The World Since 1750
12DSBA;12DSBUS;013389;Humanities and World Languages;0;;;Intermediate World Language
12DSBA;12DSBUS;028975;Departmental Requirements;0;004828;D;Design Inquiry I
12DSBA;12DSBUS;028975;Departmental Requirements;0;004931;ADN;Drawing I
12DSBA;12DSBUS;028975;Departmental Requirements;0;004912;ADN;Digital Imaging I
12DSBA;12DSBUS;028975;Departmental Requirements;0;032576;DS;Design in Context
12DSBA;12DSBUS;028975;Departmental Requirements;0;032204;DS;A Survey of Design Studies
12DSBA;12DSBUS;028975;Departmental Requirements;0;;;Design Foundations
12DSBA;12DSBUS;028975;Departmental Requirements;0;;;Art History Survey
12DSBA;12DSBUS;028975;Departmental Requirements;0;;;Design History
12DSBA;12DSBUS;028975;Departmental Requirements;0;005002;ADN;Cont Issues Art/DN
12DSBA;12DSBUS;028975;Departmental Requirements;0;005145;DS;DS Sr Research Sem
12DSBA;12DSBUS;028975;Departmental Requirements;0;005147;DS;DS Capstone Paper
12DSBA;12DSBUS;028975;Departmental Requirements;0;000205;ADN;Art DN Intl Studio
12DSBA;12DSBUS;013392;Design Studies Advised Electiv;0;;;Application Unit
12DSBA;12DSBUS;013392;Design Studies Advised Electiv;0;;;Theory Unit
12DSBA;12DSBUS;013392;Design Studies Advised Electiv;0;;;History Unit
12DSBA;12DSBUS;027904;Business Administration Concen;0;000012;ACC;Concepts Fin Repor
12DSBA;12DSBUS;027904;Business Administration Concen;0;002312;MIE;Introduction to Business
12DSBA;12DSBUS;027904;Business Administration Concen;0;005667;EC;Fund of Econ
12DSBA;12DSBUS;027904;Business Administration Concen;0;;;Business Admin Advised Elec
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;;;Humanities Elective
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;013594;MA;Calculus I
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12DSBA;12DSBUS;029944;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12DSBA;12DSBUS;027902;Free Electives;0;004339;CSC;Intro Comp - Java
12DSBA;12DSNPS;013397;Writing and Speaking;0;008359;ENG;Acad Writing Rsch
12DSBA;12DSNPS;013397;Writing and Speaking;0;019869;COM;Public Speaking
12DSBA;12DSNPS;013397;Writing and Speaking;0;;;Advanced Writing
12DSBA;12DSNPS;027914;Mathematical Sciences;0;013609;MA;Precalc Alg & Trig
12DSBA;12DSNPS;013398;Humanities and World Languages;0;011459;HI;The World Since 1750
12DSBA;12DSNPS;013398;Humanities and World Languages;0;;;Intermediate World Language
12DSBA;12DSNPS;028976;Departmental Requirements;0;004828;D;Design Inquiry I
12DSBA;12DSNPS;028976;Departmental Requirements;0;004931;ADN;Drawing I
12DSBA;12DSNPS;028976;Departmental Requirements;0;;;Design Foundations
12DSBA;12DSNPS;028976;Departmental Requirements;0;004912;ADN;Digital Imaging I
12DSBA;12DSNPS;028976;Departmental Requirements;0;032576;DS;Design in Context
12DSBA;12DSNPS;028976;Departmental Requirements;0;032204;DS;A Survey of Design Studies
12DSBA;12DSNPS;028976;Departmental Requirements;0;;;Art History Survey
12DSBA;12DSNPS;028976;Departmental Requirements;0;;;Design History
12DSBA;12DSNPS;028976;Departmental Requirements;0;005002;ADN;Cont Issues Art/DN
12DSBA;12DSNPS;028976;Departmental Requirements;0;005145;DS;DS Sr Research Sem
12DSBA;12DSNPS;028976;Departmental Requirements;0;005147;DS;DS Capstone Paper
12DSBA;12DSNPS;028976;Departmental Requirements;0;000205;ADN;Art DN Intl Studio
12DSBA;12DSNPS;027915;Design Studies Advised Electiv;0;;;Application Unit
12DSBA;12DSNPS;027915;Design Studies Advised Electiv;0;;;Theory Unit
12DSBA;12DSNPS;027915;Design Studies Advised Electiv;0;;;History Unit
12DSBA;12DSNPS;027915;Design Studies Advised Electiv;0;;;Application, Theory, or Hist
12DSBA;12DSNPS;013402;Nonprofit Studies Concentratio;0;018001;PS;Intro-Nonprofits
12DSBA;12DSNPS;013402;Nonprofit Studies Concentratio;0;011583;HI;History of Nonprofits
12DSBA;12DSNPS;013402;Nonprofit Studies Concentratio;0;003912;COM;Nonprofit Leadersh
12DSBA;12DSNPS;013402;Nonprofit Studies Concentratio;0;016335;NPS;Capstone in NPS
12DSBA;12DSNPS;013402;Nonprofit Studies Concentratio;0;;;Nonprofit Studies Elective
12DSBA;12DSNPS;013402;Nonprofit Studies Concentratio;0;;;Nonprofit Studies Internship
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;013594;MA;Calculus I
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12DSBA;12DSNPS;029945;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12DSBA;12DSNPS;027790;Free Electives;0;004339;CSC;Intro Comp - Java
12DSBA;NOSUBPLAN;027027;Writing and Speaking;0;008359;ENG;Acad Writing Rsch
12DSBA;NOSUBPLAN;027027;Writing and Speaking;0;019869;COM;Public Speaking
12DSBA;NOSUBPLAN;027027;Writing and Speaking;0;;;Advanced Writing
12DSBA;NOSUBPLAN;027028;Mathematical Sciences;0;013609;MA;Precalc Alg & Trig
12DSBA;NOSUBPLAN;013381;Humanities and World Languages;0;011459;HI;The World Since 1750
12DSBA;NOSUBPLAN;013381;Humanities and World Languages;0;;;Intermediate World Language
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;004828;D;Design Inquiry I
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;004931;ADN;Drawing I
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;004912;ADN;Digital Imaging I
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;032576;DS;Design in Context
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;032204;DS;A Survey of Design Studies
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;;;Design Foundations
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;;;Art History Survey
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;;;Design History
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;005002;ADN;Cont Issues Art/DN
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;005145;DS;DS Sr Research Sem
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;005147;DS;DS Capstone Paper
12DSBA;NOSUBPLAN;028974;Departmental Requirements;0;000205;ADN;Art DN Intl Studio
12DSBA;NOSUBPLAN;027900;Design Studies Advised Electiv;0;;;Application Unit
12DSBA;NOSUBPLAN;027900;Design Studies Advised Electiv;0;;;Theory Unit
12DSBA;NOSUBPLAN;027900;Design Studies Advised Electiv;0;;;History Unit
12DSBA;NOSUBPLAN;027900;Design Studies Advised Electiv;0;;;Application, Theory, or Hist
12DSBA;NOSUBPLAN;027900;Design Studies Advised Electiv;0;;;Advised Electives > 299
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;;;Humanities Elective
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;013594;MA;Calculus I
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
